"geographyId","currency_ReferenceRate","totalSignedAmount_ReferenceRate","totalCommitmentAmount_ReferenceRate","totalDisbursedAmount_ReferenceRate","code","name"
"8821256b-ea63-4407-adbf-3ddf43878055","USD",163709018,108430386,108430386,"COD-C-UNDP",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",7165191.37,7165191.37,7165191.37,"LAO-405-G04-H",NA
"216dd399-f56a-4064-a4ac-f88cc982fde5","USD",7012762.42,7012762.42,7012762.42,"ARM-506-G02-T",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",9446375.27,9446375.27,9446375.27,"CIV-T-ACI",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",616931.01,616931.01,616931.01,"SRL-607-G08-T",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",23349031.95,23349031.95,23349031.95,"KGZ-S10-G08-T",NA
"01ae2dc3-49f1-48b7-b9fb-2be348d15051","USD",250031497.06,194723405.63,182281836.14,"LSO-C-MOF",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",7072523.85,7072523.85,7072523.85,"MAL-013-G10-T",NA
"230dc866-39f9-4332-9c9d-6b9145dc667a","USD",8320143.32,8320143.32,8320143.32,"SER-809-G04-H",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",345180418.43,287139134.74,283986327.98,"NGA-T-NTBLCP",NA
"90fb7820-b2f0-4401-bc77-067270585a9b","USD",25755441.97,23522552,23055182.97,"VNM-H-VUSTA",NA
"ba354972-1389-4a5d-a1b6-feb1c167b2e0","USD",26482189,26482189,26482189,"ROU-202-G01-H-00",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",14819772,14819772,14819772,"IDA-304-G04-C",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",70754432.87,70747737.59,72760773.59,"BDI-C-UNDP",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",7647236,7647236,7647236,"PAK-202-G01-H-00",NA
"fa4d0352-b028-427d-9606-2466f20f7e91","USD",2224142.46,2224142.46,2224142.46,"QSE-H-AFAO",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",8025856.6,8025856.6,8025856.6,"PKS-M-SC",NA
"6e687023-6549-45be-ad92-e64151157471","USD",87799326.33,87799326.33,87799326.33,"GHA-405-G04-M",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",5400173.72,5400173.72,5400173.72,"IDN-102-G03-H-00",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",355685341.84,323699693.25,323908277.61,"CMR-M-MOH",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",207227994.05,190319266.79,183666873.72,"UKR-C-PHC",NA
"9775bd50-738a-46e5-8c5f-12862e5bd4ca","USD",136482419.42,136482419.42,136482419.42,"RUS-405-G03-H",NA
"c8c4ebf2-b6c7-4ac6-bbf6-4b2d161a3b12","USD",6917081.12,6917081.12,6917081.12,"DZA-304-G01-H",NA
"ba354972-1389-4a5d-a1b6-feb1c167b2e0","USD",11566303.45,11221076.59,11221076.59,"ROU-T-MOH",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",7213312.65,7213312.65,7213312.65,"LAO-809-G11-H",NA
"c0f7cdc2-b93a-4c89-82d6-4b3c3f707941","USD",46721281.33,44048405.58,43216586.42,"QUA-C-UNDP",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",36556151.28,36556151.28,36448485.28,"CMR-H-CMF",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",10466037.08,10466037.08,10466037.08,"SEN-607-G05-H",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",7980723.52,7980723.52,7980723.52,"UKR-H-UNICEF",NA
"17d8b5fa-52ad-4016-aa50-212f20d69a89","USD",5832660.03,5832660.03,5832660.03,"CPV-810-G01-H",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",34488347.36,34488347.36,34488347.36,"ZMB-102-G01-H-00",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",5563648.67,5563648.67,5563648.67,"CMR-304-G03-T",NA
"f6f34440-c10d-4c43-b8ab-b32fbbc92e77","USD",3430270.41,3430270.41,3430270.41,"ARG-011-G03-H",NA
"9da0b8b2-7521-4c14-ab9a-7f1140e5247a","USD",2722601.23,2722601.23,2722601.23,"TLS-202-G01-M-00",NA
"a11f6ff8-cd18-4942-b0be-9488e846d731","USD",5533549.22,5533549.22,5533549.22,"BLZ-C-UNDP",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",355362825.57,306122775.43,303169566.84,"CIV-M-MOH",NA
"a1313a6f-19ba-457f-b0eb-5ff2c5c55b6d","USD",6033862.82,6033862.82,6033862.82,"YEM-405-G04-T",NA
"2ebb6460-e75b-422d-8f75-2ed9f241f5d5","USD",7416753.32,7416753.32,7416753.32,"LBR-202-G01-H-00",NA
"c9b18bf9-293e-45b7-9adb-8e71a35976c5","USD",4068506.49,4068506.49,4068506.49,"QMZ-H-ECOM",NA
"c357c367-5c94-4ccc-b849-fc4f61159000","USD",234075506.71,234075506.71,234075506.71,"SDN-M-MOH",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",31893602.89,31893602.89,31893602.89,"KGZ-H-UNDP",NA
"d869de58-2087-4633-a77f-5334f16159f2","USD",42400986.92,27828971.58,27431886.78,"AZE-C-MOH",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",170985642.89,170485661.8,170485661.8,"MLI-M-PSI",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",1172387258.19,1064221749.34,988285869.26,"UGA-H-MoFPED",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",173764926,173764926,173764926,"TNZ-405-G04-H",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",64731184.9,64731184.9,64731184.9,"UKR-011-G08-H",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",47770344.44,45956255.87,38871327.96,"GMB-C-NAS",NA
"332579ba-bfcb-4322-ba8a-61e37213d7a0","USD",2279771.29,2279771.29,2279771.29,"COM-202-G01-M-00",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",21501247.5,21501247.5,21501247.5,"BOL-H-HIVOS",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",3748499.2,3748499.2,3748499.2,"CIV-506-G04-H",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",232134971,213114266,211205155,"RWA-M-MOH",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",18821754.06,18821754.06,18821754.06,"HTI-506-G05-H",NA
"a1313a6f-19ba-457f-b0eb-5ff2c5c55b6d","USD",2247002,2247002,2247002,"YEM-305-G02-H",NA
"c357c367-5c94-4ccc-b849-fc4f61159000","USD",112256666.69,112256666.69,112256666.69,"SDN-M-UNDP",NA
"73d2cd6b-1e4c-4641-b763-a6e4731d5402","USD",16618686.63,14631969.93,13874563.7,"GTM-T-MSPAS",NA
"b47fa8ac-e827-469f-8bc0-2b0250577e9a","USD",8476959.93,8476959.93,8476959.93,"GAB-404-G02-M",NA
"d75fca8c-d7e4-4c8d-9c44-91d6112827c7","USD",9307609.25,9307609.25,9307609.25,"KHM-405-G06-M",NA
"8f5db665-828c-4560-b959-155d0e156a30","USD",11801405.43,11801405.43,11801405.43,"BLR-H-RSPCMT",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",12891207.65,12891207.65,12891207.65,"CMR-910-G09-T",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",17578401,17578401,17578401,"SAF-910-G09-H",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",25181290,15200531.61,13453396.69,"LKA-S-MOH",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",29429383,29429383,29429383,"TCD-T13-G09-M",NA
"c0f7cdc2-b93a-4c89-82d6-4b3c3f707941","USD",26691380.64,26691380.64,26691380.64,"QMJ-507-G05-M",NA
"6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35","USD",7189936.86,7189936.86,7189936.86,"ERI-202-G01-M-00",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",116622947.68,103986462.27,100447909.61,"PNG-M-RAM",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",15071273.31,15071273.31,15071273.31,"THA-809-G10-H",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",145285258.23,121387210.82,114208563.48,"UGA-T-MoFPED",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",5492613.61,5492613.61,5492613.61,"BFA-404-G03-T",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",78025021.46,78025021.46,78025021.46,"UKR-607-G05-H",NA
"265a29e3-6d91-4488-8f21-05dbf5040837","USD",5849522.5,5849522.5,5849522.5,"KGZ-910-G07-T",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",84807954,77157388.73,65710238.73,"SSD-M-UNICEF",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",41435197,39769643.16,28566185.16,"IND-T-WJCF",NA
"f1b33974-aeec-4ab8-9519-bd3600122512","USD",138086864.75,138086864.75,138086864.75,"SAF-304-G04-H",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",31887997.47,31887997.47,31887997.47,"ZIM-809-G13-M",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",15915457.91,15915457.91,15915457.91,"CMR-404-G04-H",NA
"cee65577-bd1c-4508-9205-3972358d659f","USD",5035049.88,5035049.88,5035049.88,"KAZ-T-HOPE",NA
"ef4cf219-ea30-4c9a-a2de-50e084257917","USD",33858579.67,33858579.67,33858579.67,"SOM-012-G07-M",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",14771059.09,14771059.09,14771059.09,"BGD-506-G05-T",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",86397521.66,86397521.66,86397521.66,"NGA-H-SFHNG",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",29721395,29721395,29721395,"CMR-304-G02-M",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",5024934.39,5024934.39,5024934.39,"NER-S-SCF",NA
"aa995e2b-05d2-4491-92ac-bd77c91ed654","USD",11359333.9,11359333.9,11359333.9,"QPA-H-HIVOS",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",1740108.33,1740108.33,1740108.33,"ECU-910-G08-T",NA
"a11f6ff8-cd18-4942-b0be-9488e846d731","USD",2590166,1503445.23,953589,"BLZ-H-MET",NA
"63887eb8-fa1d-45d5-8fd3-acbb7c2188c6","USD",25432281.95,25432281.95,25432281.95,"CAF-708-G05-H",NA
"a4632d2c-dffa-495b-ae1d-e6cb5a19fdb5","USD",22855059,22855059,22855059,"JAM-304-G01-H",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",13021401.15,13021401.15,13021401.15,"MLI-H-PLAN",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",12743582.55,12743582.55,12743582.55,"SRL-911-G15-S",NA
"6e687023-6549-45be-ad92-e64151157471","USD",50679517.97,50679517.97,50679517.97,"GHA-T-MOH",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",66378897.57,56597455.11,47639708.28,"NER-H-MSP",NA
"ef4cf219-ea30-4c9a-a2de-50e084257917","USD",13592972.49,13592972.49,13592972.49,"SOM-304-G02-T",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",7928652.64,7928652.64,7928652.64,"ZWE-506-G06-M",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",42495610.91,42495610.91,42547460.51,"TCD-H-FOSAP",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",11386177.41,11386177.41,11386177.41,"MRT-M-SENLS",NA
"6e687023-6549-45be-ad92-e64151157471","USD",113131094.93,113131094.93,113131094.93,"GHN-506-G06-H",NA
"b3174ce7-b534-4296-bade-cea09beeeb04","USD",916311.99,916311.99,916311.99,"MAL-405-G03-T",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",241388,241388,241388,"NPL-711-G13-H",NA
"6e687023-6549-45be-ad92-e64151157471","USD",83240634.42,77623780.13,75602292.13,"GHA-M-AGAMal",NA
"64c612a7-e6d5-464e-af1f-88c4f1522a7a","USD",5064273.99,5064273.99,5064273.99,"SUR-305-G01-H",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",6280777.12,6280777.12,6280777.12,"NEP-708-G11-H",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",5994778.58,5994778.58,5994778.58,"SEN-607-G06-H",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",14289565.93,14289565.93,14289565.93,"MDG-304-G04-H",NA
"8acadd9d-dffc-412f-99f4-49ddcb30f64a","USD",1076205,1076205,1076205,"QNB-304-G03-T",NA
"8f5db665-828c-4560-b959-155d0e156a30","USD",11804879.67,11804879.67,11804879.67,"BLR-T-RSPCMT",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",452284617,452284617,452284617,"IDA-405-G06-H",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",17010328.57,17010328.57,17010328.57,"PNG-T-WVI",NA
"b582c23d-697d-4370-a81b-d3dd72eab7c2","USD",138711941.49,100772622.61,95136233.43,"SWZ-C-NERCHA",NA
"1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c","USD",13334050.49,13334050.49,13334050.49,"PAK-607-G06-T",NA
"783da83c-cc7d-4eac-8145-d4deba77606d","USD",17347873.95,17347873.95,17347873.95,"BGR-607-G02-T",NA
"e32d1235-1bf9-46c7-af05-bf85a0873595","USD",3337535.3,3337535.3,3337535.3,"MNE-506-G01-H",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",14472382,14472382,14472382,"IDA-607-G10-H",NA
"332579ba-bfcb-4322-ba8a-61e37213d7a0","USD",10626902.9,10626902.9,10626902.9,"COM-810-G03-M",NA
"6a5d3eb0-0d70-4b68-a767-12ce2b302bbd","USD",27182550.06,27182550.06,27182550.06,"PER-506-G04-T",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",13144703.81,13144703.81,13144703.81,"BGD-607-G07-M",NA
"f1a3ad0f-67e7-4d08-a1dd-4f83a09a03ce","USD",4638035,4638035,4638035,"QRA-T-PIH",NA
"56c65361-a920-473c-b1c7-76b842d66bae","USD",3379243.31,3379243.31,3379243.31,"BOL-910-G10-T",NA
"9d297717-49cc-4938-9a53-24856950bd74","USD",16419427.34,16419427.34,16419427.34,"COL-809-G02-M",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",63337688.55,57899039.88,57317049.22,"CIV-T-MOH",NA
"6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35","USD",26104308,26104308,26104308,"ERI-809-G06-H",NA
"5dc7f407-48e2-47dc-9e54-9a94e49999fe","USD",8748914.91,8748914.91,8748914.91,"SEN-102-G01-H-00",NA
"b1fb9f3f-70c5-4cba-850c-5035b0868980","USD",85201366.12,56951700.53,22512050.14,"BEN-Z-CNLS-TP",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",5420595.38,5420595.38,5420595.38,"GNB-913-G13-T",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",60543181.91,60543181.91,60543181.91,"RWA-708-G09-H",NA
"8821256b-ea63-4407-adbf-3ddf43878055","USD",90110066.21,90110066.21,90110066.21,"COD-M-PSI-X",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",15650524.28,15650524.28,15650524.28,"MDG-910-G16-M",NA
"6a035503-7fc3-41bf-85f8-757fcb9e2773","USD",11585192.97,11585192.97,11585192.97,"GMB-607-G04-M",NA
"ef4cf219-ea30-4c9a-a2de-50e084257917","USD",23942064.42,23942064.42,23942064.42,"SOM-405-G03-H",NA
"ec4cbe95-b688-4ab8-bb5b-61f6d90910a9","USD",52365379.4,52365379.4,52365379.4,"UZB-809-G05-T",NA
"eeec578f-3e14-400d-b4f8-bdd80de3cb6d","USD",10490841.82,10490841.82,10490841.82,"PAN-C-UNDP",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",22762451.27,22762451.27,22762451.27,"ZMB-102-G04-H-00",NA
"73d2cd6b-1e4c-4641-b763-a6e4731d5402","USD",12753600.47,12753600.47,12753600.47,"GTM-405-G02-M",NA
"b582c23d-697d-4370-a81b-d3dd72eab7c2","USD",6381772.21,6381772.21,6381772.21,"SWZ-809-G06-M",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",1312008282.72,1169050594.79,1160036715.91,"TZA-H-MOF",NA
"ed3fb9ed-a462-4743-b6d3-12b20f363974","USD",100020043.49,84929568.54,81300408.41,"CIV-S-MOH",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",27006216.76,27006216.76,27006216.76,"NEP-T-NTC",NA
"abd20e6f-1d8d-4fd0-964e-f429e276d3ac","USD",68569202.46,68569202.46,68569202.46,"CMR-304-G01-H",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",113512210.94,113512210.94,113512210.94,"UGD-708-G08-M",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",10715471,10715471,10715471,"BGD-607-G06-M",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",11470402.04,11470402.04,11470402.04,"BUR-M-PLAN",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",1144603.57,1144603.57,1144603.57,"LKA-405-G06-M",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",15049846,9953950,7403078,"IND-T-KHPT",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",46189306,13437696.92,7216052.17,"NGA-S-NTBLCP",NA
"c0959d2a-326e-472a-a375-b8e70640560a","USD",14270674.96,14270674.96,14270674.96,"UKR-C-UNICEF",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",210017825,138680519.66,68189854.13,"ETH-H-FMOH",NA
"d7a14533-1ebf-45ef-b4a1-bcce46d6b5bd","USD",3778777.34,3778777.34,3778777.34,"QNA-405-G01-T",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",24098743.74,24098743.74,24098743.74,"MOZ-911-G09-H",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",5676664.06,5676664.06,5676664.06,"MNG-405-G03-T",NA
"430b8acd-ef36-4ef1-8231-0e730499d19a","USD",6559543.93,6559543.93,6559543.93,"NGA-H-CiSHAN",NA
"5407d575-ab23-4db6-ac34-b5eb567da7f0","USD",24100226.02,24100226.02,24100226.02,"ZMB-405-G24-H",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",78647358,78647358,78647358,"IDA-607-G11-H",NA
"19a42508-b05c-4128-a2ed-ff5eea6af30d","USD",6531252.02,6531252.02,6531252.02,"TZA-809-G12-H",NA
"5f1b1f25-2479-438c-a84f-8093d3477a36","USD",60993541.18,37198289.77,36878644.52,"BFA-S-PADS",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",2260623,2260623,2260623,"ECU-910-G06-H",NA
"2d777324-7b1f-48ad-a1e0-72f6e4d2b646","USD",30172728.03,30172728.03,30172728.03,"BWA-C-ACHAP",NA
"a1313a6f-19ba-457f-b0eb-5ff2c5c55b6d","USD",25402550.61,25402550.61,25402550.61,"YEM-708-G06-M",NA
"3c3b504b-ffc2-4d73-a75c-69f197d07256","USD",299803040.18,286985384.32,271844078.23,"BGD-T-NTP",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",17163161.68,17163161.68,17515769.68,"MDG-H-PSI",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",10504200.18,10504200.18,10504200.18,"MOZ-202-G04-T-00",NA
"6e687023-6549-45be-ad92-e64151157471","USD",11277627.75,11277627.75,11277627.75,"GHA-H-GAC",NA
"9e2e4c76-e3b7-480b-ba13-e1174183d95e","USD",58235041.64,50352243.03,48919679.52,"MDA-C-PCIMU",NA
"9da0b8b2-7521-4c14-ab9a-7f1140e5247a","USD",23856421.29,23856421.29,23979744.29,"TLS-T-MOH",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",4379774.13,4379774.13,4379774.13,"SLV-202-G03-H-00",NA
"65cde444-a6b9-4286-bfb2-519fdfc91f81","USD",24830057.59,24830057.59,24830057.59,"SSD-202-G01-M-00",NA
"0ce9c9f6-40cb-429a-a51f-93cd10773722","USD",8580552.38,8580552.38,8580552.38,"THA-809-G12-H",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",5115423,5115423,5115423,"KEN-506-G07-T",NA
"ccd66728-2585-4e48-a529-591ccfb81152","USD",5219493.8,5219493.8,5219493.8,"MNG-102-G01-T-00",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",19976846,19976846,19976846,"IDA-202-G19-H",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",13360057.11,13360057.11,13360057.11,"TCD-304-G02-H",NA
"736e65b8-afe2-436e-a76a-719e5e40e18e","USD",8346165.37,8346165.37,8346165.37,"QPA-H-SADC",NA
"9e8b8568-adaa-4b26-af09-da5b112c51e7","USD",21054781.35,21054781.35,21054781.35,"UGA-202-G02-M-00",NA
"144a8761-d2be-4727-9546-371160bf093f","USD",55030489.15,45792477.92,45094232.92,"TJK-C-UNDP",NA
"6e687023-6549-45be-ad92-e64151157471","USD",54768358,54768358,54768358,"GHA-809-G08-M",NA
"c546498f-21fe-4685-909b-8a127a57afb0","USD",39475348.14,39475348.14,39596135.27,"TCD-H-MOH",NA
"90fb7820-b2f0-4401-bc77-067270585a9b","USD",29278407.52,29278407.52,29278407.52,"VTN-708-G06-M",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",3536702.2,3536702.2,3536702.2,"LAO-405-G06-T",NA
"39b465f8-a7a8-4793-9493-a51935a1d693","USD",2100706.82,2100706.82,2100706.82,"GNB-404-G03-M",NA
"778aa112-0067-4fe9-a0b4-e4bd72ef67de","USD",7179562.19,7179562.19,7179562.19,"NPL-405-G03-T",NA
"01ad29a8-26df-4d6a-8ab6-b2268b79f21d","USD",3935605.72,3935605.72,3935605.72,"ECU-H-KIMI",NA
"17d8b5fa-52ad-4016-aa50-212f20d69a89","USD",958655.47,958655.47,958655.47,"CPV-M-CCSSIDA",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",11345277.04,11345277.04,11345277.04,"PNG-607-G03-T",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",54477236.68,54477236.68,54477236.68,"IDN-H-NAC",NA
"4ccf2884-f37a-477f-9e3d-fcd8926fb15e","USD",30638703.56,30638703.56,30638703.56,"BDI-910-G09-M",NA
"230dc866-39f9-4332-9c9d-6b9145dc667a","USD",3575210,3575210,3575210,"SRB-102-G01-H-00",NA
"6a5d3eb0-0d70-4b68-a767-12ce2b302bbd","USD",11702911.26,11702911.26,11702911.26,"PER-506-G03-H",NA
"a15ecee9-30df-48e8-9bd1-a8ea04e779c6","USD",13804281.37,13804281.37,13804281.37,"PNG-M-PSI",NA
"38565614-b542-4558-96f5-6c0ab3e36f97","USD",6564349.35,6564349.35,6564349.35,"HND-102-G05-M-00",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",83624066.98,83624066.98,83624066.98,"IDA-202-G03-T-00",NA
"8a024a2f-4b31-4382-8c1e-1402ec2bff24","USD",6613336.58,6613336.58,6613336.58,"TGO-607-G06-M",NA
"31cfcff9-d8a9-471b-a939-2b027cdf3f12","USD",24529285.17,24529285.17,24529285.17,"LAO-708-G09-M",NA
"c5cf823c-3aaf-4237-adff-e734cb741fa1","USD",1855321.47,1855321.47,1855321.47,"SLV-M-MOH",NA
"d7a14533-1ebf-45ef-b4a1-bcce46d6b5bd","USD",4350341.74,4350341.74,4350341.76,"QNA-H-CDF",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",30669410.1,30669410.1,30669410.1,"MOZ-607-G06-M",NA
"1095c077-a626-4f85-bd3f-42c01deceec8","USD",4342300.69,4342300.69,4342300.69,"AFG-708-G04-H",NA
"b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3","USD",17957714,17957714,17957714,"MWI-202-G02-M-00",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",13682901.17,13682901.17,13682901.17,"HTI-304-G04-T",NA
"85367a95-c41c-4756-b394-24541dc5a387","USD",4330202.65,4330202.65,4330202.65,"QRA-H-HIVOS",NA
"a1d45f7a-4622-4002-aedc-8bae17df0bc7","USD",224233600.48,173681789.15,163254012.87,"AGO-Z-UNDP",NA
"9fa56c37-6f5d-4f04-a8ef-d41b4b7e1502","USD",1446767.22,1446767.22,1446767.22,"STP-T-UNDP",NA
"4e114ee0-b689-436f-a9a4-6d8f0ff49d0b","USD",9473295,9473295,9473295,"NGR-506-G05-T",NA
"230dc866-39f9-4332-9c9d-6b9145dc667a","USD",6253808.62,6253808.62,6253808.62,"SER-809-G05-H",NA
"2afb8ffb-ea1a-42a0-b9a8-357ca8434d92","USD",134310747.86,134310747.86,134310747.86,"HTI-C-PSI",NA
"97066ca6-87c9-41ac-8e17-859ff7daa514","USD",5373567.38,5373567.38,5373567.38,"SRL-809-G12-M",NA
"b64c29b4-0131-4f67-8c06-da720fc20e63","USD",52652864.98,48146577.38,48146577.38,"IRN-H-UNDP",NA
"d0e17d32-68e3-481a-9ca5-bac4e685c119","USD",247499922.45,226945633.6,219943481.86,"IDN-H-MOH",NA
"013e944b-94da-41e1-90d1-b22b4f87f1cc","USD",2650813,2650813,2650813,"KEN-102-G01-H-00",NA
"d9728bba-df64-4ff5-9968-f195de080917","USD",18952461.11,18952461.11,18952461.11,"SLE-M-CRS",NA
"8fb62e59-521e-4728-9cb0-375a01e2dedb","USD",13682547.09,13682547.09,13682547.09,"MDG-T-ONN",NA
"a76e4125-b5f5-41c8-8bcc-82d9dc5d1342","USD",4553806,4553806,4553806,"RWA-606-G07-T",NA
"4481cd2e-cbe1-4459-a0b1-75309a583cef","USD",4945785.05,4945785.05,4945785.05,"IRQ-T-IOM",NA
"7b433a8d-92ac-4557-beab-13ceee659690","USD",40834213.13,40834213.13,40834213.13,"PHL-202-G09-M",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",11061319,11061319,11061319,"IDA-910-G16-T",NA
"bb0182e7-608f-4b8b-9076-8d8bfd65331c","USD",7426441.59,7426441.59,7426441.59,"CUB-708-G03-T",NA
"38565614-b542-4558-96f5-6c0ab3e36f97","USD",9736086.38,9736086.38,9736086.38,"HND-T-UAFCE",NA
"7c973abd-19b9-486b-956a-8ddeb7dd3f58","USD",94415668.81,84916574.13,81159089.13,"IND-T-FIND",NA
"b0d51ce8-9bac-4575-9e9b-1f20091bebcf","USD",2363776,2363776,2363776,"MRT-T-SENLS",NA
"147e4a28-28b8-4a6d-91d2-2c17c312dfeb","USD",102783139.63,91603523.17,90926584,"ZWE-T-MOHCC",NA
"422a9c0c-7b21-48fa-b37c-61a1ada27bd1","USD",1358688608.36,1188812642.48,1101734948.54,"MOZ-H-MOH",NA
"5061c5f2-1100-4eed-9cff-83787e240c78","USD",26562001.18,26562001.18,26562001.18,"ETH-708-G07-H",NA
"d9728bba-df64-4ff5-9968-f195de080917","USD",5030836.88,5030836.88,5030836.88,"SLE-202-G01-T-00",NA
